split_label,dataset_id,system_id,corruption_family,corruption_level,seed_role,seed_count,accuracy_mean,accuracy_variance,variance_hash
audit,breast_cancer_wisconsin,pure_mavs_gc,missing_features,0.4,audit,3,0.9425287356321839,0.00026423569824283365,86f25a1b24d533e29e6a3b9a0f6639da09e8c8066aa15700a6fa25b27ac9c57d
audit,breast_cancer_wisconsin,single_model,missing_features,0.4,shadow,2,0.9310344827586207,0.0,ea50435a43c164df326b584544cc6d84b8802394c4bcd11bdb5fb5a6788fe520
audit,breast_cancer_wisconsin,mean_ensemble,missing_features,0.4,shadow,2,0.9482758620689655,0.00029726516052318785,53bb62ec6af9eacb1548fa3b5046d64feb68582ea3d032643eac4a700a0d1bd7
audit,breast_cancer_wisconsin,static_weighted_ensemble,missing_features,0.4,shadow,2,0.9482758620689655,0.00029726516052318785,60d6e400b4ff86be7108eef38b3294c4c5f4ef8854f0b5b157c8cb2d6b30a9ca
audit,breast_cancer_wisconsin,veto_mavs,missing_features,0.4,shadow,2,0.9482758620689655,0.00029726516052318785,839babb7aaefdc12ae56190ff8d51d8a13526a405f5412c73955ee1918aaf338
audit,breast_cancer_wisconsin,pure_mavs_gc,missing_features,0.4,shadow,2,0.9482758620689655,0.00029726516052318785,008bed810fa284b1b62c5d7f72ccce6a21aa8a0467fc1584cb0ba7e04bfc108f
audit,breast_cancer_wisconsin,single_model,missing_features,0.6,audit,3,0.9195402298850575,0.0018496498876998315,03d59f22b2e9d649899678843febada2c4ac472bc17ad40ca0a6a825fb7df128
audit,breast_cancer_wisconsin,mean_ensemble,missing_features,0.6,audit,3,0.9195402298850575,0.0018496498876998315,5e7a4d43d983aa89b6e28b025250e97ddf7404a9c54f5c532d5837e6ced75936
audit,breast_cancer_wisconsin,static_weighted_ensemble,missing_features,0.6,audit,3,0.9310344827586207,0.0007927070947284983,7244537602a24af4a6b3420b2854014293d30b6dba6340d46cd0d9680a25026e
audit,breast_cancer_wisconsin,veto_mavs,missing_features,0.6,audit,3,0.9195402298850575,0.0018496498876998315,f0cf23b3817111975557e39eaa7eb4eb72d8c4cfac5819357f461ecb0171b3ab
audit,breast_cancer_wisconsin,pure_mavs_gc,missing_features,0.6,audit,3,0.9080459770114943,0.003435064077156826,e708d828275df8cab564194297a347e521282907101b4fa77d68f1dc3a64ba52
audit,breast_cancer_wisconsin,single_model,missing_features,0.6,shadow,2,0.8448275862068966,0.00029726516052318595,2c4d14eff581b7bbe4ce6cbfeb448dbe73af574f855fddc06476e68ae2d60746
audit,breast_cancer_wisconsin,mean_ensemble,missing_features,0.6,shadow,2,0.9310344827586207,0.0,9bc3e0e170c2089d52d066cca97819f376e0054d02f8afc727ad9a587bdd9e31
audit,breast_cancer_wisconsin,static_weighted_ensemble,missing_features,0.6,shadow,2,0.8620689655172413,0.0,77fb78af17b7a631c580aa874f469b86d5b1cf751afd1caa295072cc0f4c054f
audit,breast_cancer_wisconsin,veto_mavs,missing_features,0.6,shadow,2,0.9310344827586207,0.0,689debaa0d8b9fc4e9953987861b15744a6c9bc5eb48e8815ff774d9a2d9d894
