split_label,dataset_id,corruption_family,corruption_level,seed_role,governance_system_id,baseline_system_id,metric,bootstrap_unit,seed_count,delta_mean,ci_lower,ci_upper,iterations,bootstrap_seed,bootstrap_hash
audit,breast_cancer_wisconsin,feature_noise,0.1,shadow,veto_mavs,single_model,accuracy,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,527ffcbb267772d40825ce9a9804a6b07cc6804538c47052da1ffdf6c207532d
audit,breast_cancer_wisconsin,feature_noise,0.1,shadow,veto_mavs,single_model,f1,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,d00eabcc801b288703fceea88d7fdbd79d30aca50dbd0f2e3095efee733ff16c
audit,breast_cancer_wisconsin,feature_noise,0.1,shadow,veto_mavs,single_model,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,8430987e02e4d03cc8fa821cbbd411d0297062742db699f586331bb9f514d7db
audit,breast_cancer_wisconsin,feature_noise,0.1,shadow,veto_mavs,mean_ensemble,accuracy,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,2c53971e77305ba1b18d0c5197a41d98b030dfd6b3e2d994a1604bcb50529791
audit,breast_cancer_wisconsin,feature_noise,0.1,shadow,veto_mavs,mean_ensemble,f1,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,8faa768dcf11315873893d427d82bc776f1429414c570ae9a90890c68d23ae01
audit,breast_cancer_wisconsin,feature_noise,0.1,shadow,veto_mavs,mean_ensemble,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,705bccf90cd00ad74e586bdf9bfcc60c4d6ba59cb088cdd28e48d25714d2771d
audit,breast_cancer_wisconsin,feature_noise,0.1,shadow,veto_mavs,static_weighted_ensemble,accuracy,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,66b254a60f77d34255deda721daf86411afe315941d09410fd13c1b9f3d57ee8
audit,breast_cancer_wisconsin,feature_noise,0.1,shadow,veto_mavs,static_weighted_ensemble,f1,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,47a5f0a9be388f5d4a2d19bd1355cc1b6c2c88fcbc18f6d68160ff0395b532ef
audit,breast_cancer_wisconsin,feature_noise,0.1,shadow,veto_mavs,static_weighted_ensemble,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,7bc89b4e75a4ea71b4ec0db8398a56d13f91acf3d3b0057296ec85895ee0573f
audit,breast_cancer_wisconsin,feature_noise,0.1,shadow,pure_mavs_gc,single_model,accuracy,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,7487aa242cdc579cfdcd0ea4d5dabce20b5fe47ef1b7faea030e1fa42f4f1af0
