split_label,dataset_id,system_id,corruption_family,seed_role,metric,directionality,area,levels,area_hash
audit,bank_marketing,static_weighted_ensemble,missing_features,shadow,unsafe_acceptance_rate,lower_is_better,0.019914829659318636,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,fb0def9dd37d1d1d9808af4704065288e8f711b53d0d121eaa5c0ccf551b5999
audit,bank_marketing,static_weighted_ensemble,missing_features,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b96565cc15bd05419363afce8f1da530af102fa18963efa0d58b36a256ea04bd
audit,bank_marketing,static_weighted_ensemble,missing_features,shadow,rejection_rate,context_dependent,0.9552654867256637,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,829f6e2bf45ad5bf8c04d0a9e1243e0b60c48b7e88066f99727c3e0cecc07c2a
locked,bank_marketing,static_weighted_ensemble,missing_features,primary,accuracy,higher_is_better,0.8911616161616162,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,e720d1cc6d1a7dcded5b6deee378ad6a627bdab534cdc5bc7b0d361f0e576aa1
locked,bank_marketing,static_weighted_ensemble,missing_features,primary,f1,higher_is_better,0.2849352334755768,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b05b1cfa255b09f258f01ed0f11359bd4ee75aa1b83e49d8b311888fd5b37340
locked,bank_marketing,static_weighted_ensemble,missing_features,primary,unsafe_acceptance_rate,lower_is_better,0.018927438209752838,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,170c2f081da05671713d8b8f7a2c0bc4a2067d8997823332266125ea80c4cd37
locked,bank_marketing,static_weighted_ensemble,missing_features,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ea85a9ca125bfe2b7bd40e8ac507d67aeaedf494d37533e07fb1d3dc684e6b17
locked,bank_marketing,static_weighted_ensemble,missing_features,primary,rejection_rate,context_dependent,0.9584033768340338,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0a98d8c17d834ad116e4d4007d865d8ffd3a6cf81e56f6659c3f0372648de6aa
locked,bank_marketing,static_weighted_ensemble,missing_features,shadow,accuracy,higher_is_better,0.8918491484184915,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,f151de07c98971cdc2dcb2aa59b9265683d4b0137cfbf45a67d00d4a0195caa2
locked,bank_marketing,static_weighted_ensemble,missing_features,shadow,f1,higher_is_better,0.28806945073115725,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,c116cb030b5d0f603819753dda5af3288c11d8352335f8f6b53f91e5ad8eeef8
locked,bank_marketing,static_weighted_ensemble,missing_features,shadow,unsafe_acceptance_rate,lower_is_better,0.018499498997995995,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0ec70fb7199807249da1c659925b4fc3a10b0f865344bc01b84c448b632d6c45
locked,bank_marketing,static_weighted_ensemble,missing_features,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a36ff07008603a03f926ec6713cb27d665533fadc4de3929a00dd3f10dcc28df
locked,bank_marketing,static_weighted_ensemble,missing_features,shadow,rejection_rate,context_dependent,0.9584715770847156,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,31a8acac0cf171e81373767a1c2f6d411cc78683fbf01e9f7aa18a2d87cf2bd1
audit,bank_marketing,static_weighted_ensemble,random_feature_deletion,audit,accuracy,higher_is_better,0.89202802359882,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,606fb070c1db668d7463519a5a539ee488e5d24defcdbc28de8ad6105359c9f6
audit,bank_marketing,static_weighted_ensemble,random_feature_deletion,audit,f1,higher_is_better,0.31411976926813007,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,fafef277367acbbc35cb84102554d98e996c3b8c819fbd465c24e405d2ae3557
audit,bank_marketing,static_weighted_ensemble,random_feature_deletion,audit,unsafe_acceptance_rate,lower_is_better,0.022386439545758183,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,545d8c5832028e7a158328306e3568306826c82546b5fae376fd25beaea97d2a
audit,bank_marketing,static_weighted_ensemble,random_feature_deletion,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,396d3a1c274688bf7db4b433cac62954118c0b1af28b85a0c2b18448eff91fa4
audit,bank_marketing,static_weighted_ensemble,random_feature_deletion,audit,rejection_rate,context_dependent,0.9516150442477878,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,90c055f5d8bd67480003247bce56b0a9b16cd8854360272bd81794b289f4a188
audit,bank_marketing,static_weighted_ensemble,random_feature_deletion,shadow,accuracy,higher_is_better,0.891825221238938,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,937e2d35d21d4253f2b81445c0107371a26cca52ea9fb385659c3229202e495e
audit,bank_marketing,static_weighted_ensemble,random_feature_deletion,shadow,f1,higher_is_better,0.24482042876514976,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a0731e3c5980ceabfba46c4c551127e0c9e170e6b107ea5ec619b50e719e15e5
audit,bank_marketing,static_weighted_ensemble,random_feature_deletion,shadow,unsafe_acceptance_rate,lower_is_better,0.018029809619238477,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,5c6017cd07c0d842c04f068f09cf2133d367d2708fda77f3a753488e670c846e
audit,bank_marketing,static_weighted_ensemble,random_feature_deletion,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a07d20bac086656affc4acf48489d81cbe6f5579082ac9cb912787c4856f9573
audit,bank_marketing,static_weighted_ensemble,random_feature_deletion,shadow,rejection_rate,context_dependent,0.9595132743362831,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,9fbb09de24cf6abbfa8bc0d20ddc36e3e47aca3a08884268df9ed7be90a75720
locked,bank_marketing,static_weighted_ensemble,random_feature_deletion,primary,accuracy,higher_is_better,0.8898879303988794,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ddb2afa66914e58e6b73a3b537bcdf72b7b2de03f0072717e6cfc36bea1c16eb
locked,bank_marketing,static_weighted_ensemble,random_feature_deletion,primary,f1,higher_is_better,0.2448771804404676,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,40ee4c50195f5cf08da9f3251d025767d83da356a33fc67a33f371b3cc751cb2
locked,bank_marketing,static_weighted_ensemble,random_feature_deletion,primary,unsafe_acceptance_rate,lower_is_better,0.01727413159652639,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,caff2f96d825509992815c26f8076f754f478a12b6e964ee16c730b95700c1f9
locked,bank_marketing,static_weighted_ensemble,random_feature_deletion,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,3507301e9cd1f6f1a3be7a4198794615cade02b6a1bdccaf70e80962454bd447
locked,bank_marketing,static_weighted_ensemble,random_feature_deletion,primary,rejection_rate,context_dependent,0.9625967706259678,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,48582209cc7d24fce830473746c127e1c3c3b7964f0d4540c90038bcb81f5e19
locked,bank_marketing,static_weighted_ensemble,random_feature_deletion,shadow,accuracy,higher_is_better,0.8941191108161911,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,09caea43c9a022b9e546b91c34c7c38df9d07916d57c195ade28cc2a9cf7431f
locked,bank_marketing,static_weighted_ensemble,random_feature_deletion,shadow,f1,higher_is_better,0.37714230673233806,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,23a03922a32abde72b70fdfa009e7f29c635ab6f905be832361b7a1ee5489707
locked,bank_marketing,static_weighted_ensemble,random_feature_deletion,shadow,unsafe_acceptance_rate,lower_is_better,0.027451778557114233,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,4392bc882bb63932172925cd99fad3179bc659017910c2e1e45a3541d2b6dbdc
locked,bank_marketing,static_weighted_ensemble,random_feature_deletion,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0eac5fb71a80351ab7d17fcf336d5da3765a58cf92ba8f352a9f545fe7ea82e4
locked,bank_marketing,static_weighted_ensemble,random_feature_deletion,shadow,rejection_rate,context_dependent,0.9403920592789206,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,c0a98fa59a81211e81ad5e2ed3ae2822862ff8297e24fbc5d29d165b9d1d2871
audit,bank_marketing,static_weighted_ensemble,specialist_failure,audit,accuracy,higher_is_better,0.6697787610619469,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,3e1e5d1f64998f375a9ff9cc4f22479205d5f82877c5efaa8fc01252d09a36f7
audit,bank_marketing,static_weighted_ensemble,specialist_failure,audit,f1,higher_is_better,0.44481572111270407,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a635cc43ef81206ae5d61238c502050c4861e02a22348ac4db4bd9b98585206d
audit,bank_marketing,static_weighted_ensemble,specialist_failure,audit,unsafe_acceptance_rate,lower_is_better,0.3258016032064128,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,29cc27e9565b5f39418238a759f900fe0c37b786750b632bb65089e7c9b8a192
audit,bank_marketing,static_weighted_ensemble,specialist_failure,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,44b5b68c8fc19fbbe871712cc0af0081c0f3e6aa2c0639dcf4da29281c692a9e
audit,bank_marketing,static_weighted_ensemble,specialist_failure,audit,rejection_rate,context_dependent,0.6379203539823008,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,2456666c5dda21b92dcf709a62a2f4ab37e1334b8cbe44cabaf607e90ecf4523
audit,bank_marketing,static_weighted_ensemble,specialist_failure,shadow,accuracy,higher_is_better,0.6697787610619469,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,5c611ba1ecdbd44ff5828f78da181d2381b39a83b7d24e86e8fa13c301b99b58
audit,bank_marketing,static_weighted_ensemble,specialist_failure,shadow,f1,higher_is_better,0.44481572111270407,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,193903ab2487949f44d7ac92fc0f1da3fa0e59487293d03a9574251514d6f1e0
audit,bank_marketing,static_weighted_ensemble,specialist_failure,shadow,unsafe_acceptance_rate,lower_is_better,0.3258016032064128,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,f14615e773409944a893cac51395af449d1f8bc98b2549424340af6797100d32
audit,bank_marketing,static_weighted_ensemble,specialist_failure,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0a9ae01e5c34530f8512612e12b592b0bc979c2120dfc7281907624c8bc07ba3
audit,bank_marketing,static_weighted_ensemble,specialist_failure,shadow,rejection_rate,context_dependent,0.6379203539823008,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,1273fb28bc78a8dfc33cb7d3f5d9a855760f19acdd6584d82473301f5c73cec2
locked,bank_marketing,static_weighted_ensemble,specialist_failure,primary,accuracy,higher_is_better,0.6692324706923247,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,f2ad65e29acf548c1da824e2290040ca2bcd2ccb9b38fe81de55896e7801c5e1
locked,bank_marketing,static_weighted_ensemble,specialist_failure,primary,f1,higher_is_better,0.4284438913356966,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,6f2d867de723f5a975a4f9a657453e49c6c1d62b27bbbd71644ad532f8ac7b02
locked,bank_marketing,static_weighted_ensemble,specialist_failure,primary,unsafe_acceptance_rate,lower_is_better,0.32272044088176355,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,04028ad12b1097edbcc2cdc590fdc198cbb14bf74c91f8e9c44ac78b6cc9c56e
locked,bank_marketing,static_weighted_ensemble,specialist_failure,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a254cf88cea25e7ab95f27d740ab9c0ac97c59db9dd86cf3388bc72106623331
locked,bank_marketing,static_weighted_ensemble,specialist_failure,primary,rejection_rate,context_dependent,0.6438398584383986,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,c3b0adacfa1e04e4ff98347656eaa0a2beee6661a185262e358d1dbbe6ab4cff
locked,bank_marketing,static_weighted_ensemble,specialist_failure,shadow,accuracy,higher_is_better,0.6692324706923247,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,2e2e6b788b90ce4c5fbc163e6e3849ba08ad25406a230ccd1e0fe01956fc5f3a
locked,bank_marketing,static_weighted_ensemble,specialist_failure,shadow,f1,higher_is_better,0.4284438913356966,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,72c921a4ef8d8e7273e92cce0446253710dc2cbb88ac8926779ac76487cafeb0
locked,bank_marketing,static_weighted_ensemble,specialist_failure,shadow,unsafe_acceptance_rate,lower_is_better,0.32272044088176355,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,830eec8234bdf64b657f1f63a2871c1e9d54538e4f8d10debd7f0778fa3d3d7b
locked,bank_marketing,static_weighted_ensemble,specialist_failure,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,98edaf96ab7fe49f614b77f98beb448661f26aa39729f605236157627aa31124
locked,bank_marketing,static_weighted_ensemble,specialist_failure,shadow,rejection_rate,context_dependent,0.6438398584383986,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ba7f4d61e10a022a9af1bc0fb6a4cd14a16cab926b5ca5a77eb14d6c2c8775f1
audit,bank_marketing,static_weighted_ensemble,synthetic_sensor_failure,audit,accuracy,higher_is_better,0.8886393805309735,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,73a7ce0a53e7e3626b1d26597a2f263934c2c5d606699dda7ddde075e940b637
audit,bank_marketing,static_weighted_ensemble,synthetic_sensor_failure,audit,f1,higher_is_better,0.24035205915507826,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,f745aa54da274f9f5e05a0d16a5ff5a20338233291973dfb1e0429f54b013af4
audit,bank_marketing,static_weighted_ensemble,synthetic_sensor_failure,audit,unsafe_acceptance_rate,lower_is_better,0.017246993987975953,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,1157d2bf8a030035a15f55c635eba1f8b44b8fc03b196697b049a235d9529c11
audit,bank_marketing,static_weighted_ensemble,synthetic_sensor_failure,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,248688b6539d5f60259750f3838942251a97e7be65c3c3ebebb932463b609695
audit,bank_marketing,static_weighted_ensemble,synthetic_sensor_failure,audit,rejection_rate,context_dependent,0.9640818584070796,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,e4bcbe822ee098b06dbaa690113b98ea518728a37582780fbcb2b3eecaa06c28
audit,bank_marketing,static_weighted_ensemble,synthetic_sensor_failure,shadow,accuracy,higher_is_better,0.8886393805309735,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,06d90bcf23c8e628a0c9806f35d2ea6591759508e2c0bb080ed952e25a5010d3
audit,bank_marketing,static_weighted_ensemble,synthetic_sensor_failure,shadow,f1,higher_is_better,0.24035205915507826,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,5843cdc4e9c7963d7e0d951b9e523241bf1940bce1f489cd50ab39635ddc4ccb
audit,bank_marketing,static_weighted_ensemble,synthetic_sensor_failure,shadow,unsafe_acceptance_rate,lower_is_better,0.017246993987975953,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,3821946e408e5981fe2588dcce296c5cce5ba7e48014f60fe0ccad645162a615
audit,bank_marketing,static_weighted_ensemble,synthetic_sensor_failure,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,168a9e73d23a042f3b61ad1d1b043cc883195e13bf5d479704261b97679c4b18
audit,bank_marketing,static_weighted_ensemble,synthetic_sensor_failure,shadow,rejection_rate,context_dependent,0.9640818584070796,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,718027c73e059be35ae78401fdc20d7080f20ca2e9efa7bd9cb75f3d934c7034
locked,bank_marketing,static_weighted_ensemble,synthetic_sensor_failure,primary,accuracy,higher_is_better,0.8881884538818846,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,537e8325a2538472b62847d03b5888e78407adcda605128fa7f0a98357b624b4
locked,bank_marketing,static_weighted_ensemble,synthetic_sensor_failure,primary,f1,higher_is_better,0.2191666611692175,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,e4a635ad2e1dc46d44d6345d8934e0825a6932418ae0e2d62b05fe5c09fc2642
locked,bank_marketing,static_weighted_ensemble,synthetic_sensor_failure,primary,unsafe_acceptance_rate,lower_is_better,0.01441007014028056,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,578449821b5d951a82be4ae2f5ca094c255fd60f85304fb8c6e106978c68becc
locked,bank_marketing,static_weighted_ensemble,synthetic_sensor_failure,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,f2c9c67cb5acf9b64b3c8e54c0793b59b137d61d43e5fcfd49a3ec7c29f4a11a
locked,bank_marketing,static_weighted_ensemble,synthetic_sensor_failure,primary,rejection_rate,context_dependent,0.9693541251935412,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,02aa801ed30d6c110c48f03945c4c33794c4cd22ea03493b78638640470cc7b7
locked,bank_marketing,static_weighted_ensemble,synthetic_sensor_failure,shadow,accuracy,higher_is_better,0.8881884538818846,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,5875b0ddf76939b24aac4ae7431f6154e6ca776db3a1fdd9661fa6614db5b58a
locked,bank_marketing,static_weighted_ensemble,synthetic_sensor_failure,shadow,f1,higher_is_better,0.2191666611692175,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a037e5ee3027e0378f85b53a83e19e69df8d5fc414cc029994a3c92852bb23f5
locked,bank_marketing,static_weighted_ensemble,synthetic_sensor_failure,shadow,unsafe_acceptance_rate,lower_is_better,0.01441007014028056,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,f7c1501a1bbaea2b6b6e7165ec4eb09219268e81eda84804619593443f1aebb1
locked,bank_marketing,static_weighted_ensemble,synthetic_sensor_failure,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b9105894fc8d4daedb727d08e64c250959dbe7fc2d13b8d54efbbf57007fc166
locked,bank_marketing,static_weighted_ensemble,synthetic_sensor_failure,shadow,rejection_rate,context_dependent,0.9693541251935412,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,00fe57e0ad5699ee463396e3bb84361119a59a0ecae6eaa6a0af3f11516b9229
audit,bank_marketing,veto_mavs,adversarial_confidence_inflation,audit,accuracy,higher_is_better,0.8947713864306784,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,89562a457353799f43ef2daa2537e32c40b75e97cc8fed7bf5f0b4ab5af0d927
audit,bank_marketing,veto_mavs,adversarial_confidence_inflation,audit,f1,higher_is_better,0.47830320111303465,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ac09669775bdc038bfc09868d5c751a06dd8c37c52e94d5a1154c590971b7e35
audit,bank_marketing,veto_mavs,adversarial_confidence_inflation,audit,unsafe_acceptance_rate,lower_is_better,0.04145791583166333,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,71439b408cf789456b6ce4881db049d221f37690fb7feb9df880ea627c57aae1
audit,bank_marketing,veto_mavs,adversarial_confidence_inflation,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,26c06f1ddc482f73c4e9ba9dda6e28f449f2b5ad6ceae3bdc2e0b7c8a3d497c7
audit,bank_marketing,veto_mavs,adversarial_confidence_inflation,audit,rejection_rate,context_dependent,0.9151843657817109,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,c88475ee059a35dcca8fe26117ab5341698ac6c903dc02a3361fe0c1a2a26461
audit,bank_marketing,veto_mavs,adversarial_confidence_inflation,shadow,accuracy,higher_is_better,0.894557522123894,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,991eb16015a0d92d0538b626764ac13c56382a8b890b60b37dac34e194b5601f
audit,bank_marketing,veto_mavs,adversarial_confidence_inflation,shadow,f1,higher_is_better,0.4776827541489918,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,01f7bfb959d488672fbb0c585e1e871836e52ed5e68281a42f988a7ee65422cb
audit,bank_marketing,veto_mavs,adversarial_confidence_inflation,shadow,unsafe_acceptance_rate,lower_is_better,0.04167084168336674,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,935bdb3fd75294c9a4f4821f4e948b9c2ae655e319458c1f83dc6d385928cc70
audit,bank_marketing,veto_mavs,adversarial_confidence_inflation,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ee9b2a7e1d33832913c79a27ffeb296b6df5eea1e865020407fa2df6d06b51c0
audit,bank_marketing,veto_mavs,adversarial_confidence_inflation,shadow,rejection_rate,context_dependent,0.9150221238938053,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0391edf6a5c50b40a700331a9ea46e7018dda1d2caa2542a4842fecc9a2e1f66
locked,bank_marketing,veto_mavs,adversarial_confidence_inflation,primary,accuracy,higher_is_better,0.8909680749096807,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,e84296a8c4748eef1fa30ef3ad4abe13687b576d81d70289ba7cac7385fe5f65
locked,bank_marketing,veto_mavs,adversarial_confidence_inflation,primary,f1,higher_is_better,0.44601722159708435,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,94ebba96fba11b2228d981bfd6566d0861c887c5de6a46eae8c8fd5292078f8a
locked,bank_marketing,veto_mavs,adversarial_confidence_inflation,primary,unsafe_acceptance_rate,lower_is_better,0.04058533734134937,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a70359b7ffaace160809806a14365bbdd8f724825fc61c5fa440a3f3a75f849c
locked,bank_marketing,veto_mavs,adversarial_confidence_inflation,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,dc855b485806d90f21cd5fd88b1ae867d1714672ea19de49cd8f5a049833672f
locked,bank_marketing,veto_mavs,adversarial_confidence_inflation,primary,rejection_rate,context_dependent,0.9203494802034948,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,232ea2354b253cdb60e1c22e6aa53bda99d80461336123699f75b334cf504065
locked,bank_marketing,veto_mavs,adversarial_confidence_inflation,shadow,accuracy,higher_is_better,0.8905994249059943,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,777b1fdc61213547f3375281a2013cd85dc8a805242b4b7f94fff4ea8e0c318c
locked,bank_marketing,veto_mavs,adversarial_confidence_inflation,shadow,f1,higher_is_better,0.4418093234616888,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,e3f2b65a42680e6e6515b2aa7045b99d3fcd8e3729f554fabcc5bcd1b9c33d99
locked,bank_marketing,veto_mavs,adversarial_confidence_inflation,shadow,unsafe_acceptance_rate,lower_is_better,0.040349448897795584,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,4d61adba705052ccf0e6604728873953f1839e124412cd7aa6838478195fd0f4
locked,bank_marketing,veto_mavs,adversarial_confidence_inflation,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,8726bb916f762c1225f595d8fe3f899aaa1d25f6a84b88b7e0c4d536e3b437e5
locked,bank_marketing,veto_mavs,adversarial_confidence_inflation,shadow,rejection_rate,context_dependent,0.9211347047113471,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,7570a7fd92dc80e87ceca470c4866dcd06dc797f6c838efb1ed47ad2ecfe6be3
audit,bank_marketing,veto_mavs,confidence_distortion,audit,accuracy,higher_is_better,0.9070796460176991,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,7c1a1d52414e2c9843cb54e644a8115d946c2707603e6faab384ff3b47fe23fa
audit,bank_marketing,veto_mavs,confidence_distortion,audit,f1,higher_is_better,0.5374449339207048,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,4abb8cc0f2053a398eb8e78fcc25e28b9aa1aa3cdb8a2066ba859ce740df9d25
audit,bank_marketing,veto_mavs,confidence_distortion,audit,unsafe_acceptance_rate,lower_is_better,0.03406813627254509,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,e8eb8e0f6654e88442c954d9f0f21253a71de2136f70dbed429bc57063062eff
audit,bank_marketing,veto_mavs,confidence_distortion,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,e62b0bf43e2ba4a71fb6e90eb022ef450a9795e967c98cd32bc0972ef6e58840
audit,bank_marketing,veto_mavs,confidence_distortion,audit,rejection_rate,context_dependent,0.915929203539823,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,997d82db764d830b5fcec113e667a4d76657f95605b513f95e8eaa59df0a8bad
audit,bank_marketing,veto_mavs,confidence_distortion,shadow,accuracy,higher_is_better,0.9070796460176991,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,dd796db3ae0ffdd30af07e6e9409d899a7abbfa3fe38dc72de0b5069a0d1674e
