split_label,dataset_id,system_id,corruption_family,corruption_level,seed_role,seed_count,accuracy_mean,accuracy_variance,variance_hash
locked,breast_cancer_wisconsin,single_model,synthetic_sensor_failure,0.2,shadow,2,0.9649122807017544,0.0,9b99c46a76fd6841fc7bfd0f5e217cae79925167d85b35b16d79f8db46a5bf02
locked,breast_cancer_wisconsin,mean_ensemble,synthetic_sensor_failure,0.2,shadow,2,0.9473684210526315,0.0,4305e64c1ab845357b6af3f6e042b92742e22b7c7f58df143fe8063eac13384b
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.2,shadow,2,0.9649122807017544,0.0,e6cf747743a6609fea62c9bd44e71544e74162cffaf06a53747582c2956ba2d1
locked,breast_cancer_wisconsin,veto_mavs,synthetic_sensor_failure,0.2,shadow,2,0.9473684210526315,0.0,8ab942042fc7f403fbe1c4b0a41f4d4909aa51bb6c75cc1174f6718a38b4fa5e
locked,breast_cancer_wisconsin,pure_mavs_gc,synthetic_sensor_failure,0.2,shadow,2,0.9298245614035088,0.0,da79196ca42b78c4279cf5f137715571ace09da671583ab07603134454d166e2
locked,breast_cancer_wisconsin,single_model,synthetic_sensor_failure,0.4,primary,3,0.9649122807017544,0.0,967ea312accc9e11415cac4f2e71329609d9c6b893ab72f6ee28a8d57af2b41f
locked,breast_cancer_wisconsin,mean_ensemble,synthetic_sensor_failure,0.4,primary,3,0.9473684210526315,0.0,41e5570995b3f1ac063f9ceaa67d24b42a076a66e99471cdbe3e1ac275589563
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.4,primary,3,0.9649122807017544,0.0,92e814a416abe663e82abded27d56d12d7683e08104f72c130b209ff5ef44b0d
locked,breast_cancer_wisconsin,veto_mavs,synthetic_sensor_failure,0.4,primary,3,0.9473684210526315,0.0,5d96f5f30644470243eeab6c156f482e733757e34d015b7a2d6c1b9a45132996
locked,breast_cancer_wisconsin,pure_mavs_gc,synthetic_sensor_failure,0.4,primary,3,0.9473684210526315,0.0,28d5ae3fe1b491676b8c5ecb1cea3656f623d9e491e2ba46f1a06e0c2ba395fa
locked,breast_cancer_wisconsin,single_model,synthetic_sensor_failure,0.4,shadow,2,0.9649122807017544,0.0,d88b5139cdedacc0b3dcc42a533a8bb1e612333ca0e7b2dd228b931d0f6f6d6e
locked,breast_cancer_wisconsin,mean_ensemble,synthetic_sensor_failure,0.4,shadow,2,0.9473684210526315,0.0,9c031e59a6886e6fee222dd1f081127a94c2212ff75b95188664ce64a46bc12d
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.4,shadow,2,0.9649122807017544,0.0,de9abcc2c6b1f3695df4c082b44b5094750745ef7358d4577054bd3819068509
locked,breast_cancer_wisconsin,veto_mavs,synthetic_sensor_failure,0.4,shadow,2,0.9473684210526315,0.0,4c453aada4f380b7790f66b50690b07dee05b58a525a9ce70277db9bf102bc65
locked,breast_cancer_wisconsin,pure_mavs_gc,synthetic_sensor_failure,0.4,shadow,2,0.9473684210526315,0.0,476410f6c035f8a3b02ed4a1c47ce19819fe593e9befa02bb429cf3849d8865b
locked,breast_cancer_wisconsin,single_model,synthetic_sensor_failure,0.6,primary,3,0.9473684210526315,0.0,f801a2376d7e2ecc541d7e3951f25d590deddd74c11d6453d97a8735c9e3137f
locked,breast_cancer_wisconsin,mean_ensemble,synthetic_sensor_failure,0.6,primary,3,0.9298245614035088,1.232595164407831e-32,3c755272a66762914652995f29b663eeaa72ff8d71145717cff24cd33220e251
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.6,primary,3,0.9473684210526315,0.0,6cd86c336bae41f895ecc549c2fd49a37bfdb5ba8f03447120939413fa784946
locked,breast_cancer_wisconsin,veto_mavs,synthetic_sensor_failure,0.6,primary,3,0.9298245614035088,1.232595164407831e-32,371ddc62d0cc26c3ee61d3dcc94e355a4ae93418200a8ecf4c72cc2d39fadb39
locked,breast_cancer_wisconsin,pure_mavs_gc,synthetic_sensor_failure,0.6,primary,3,0.9473684210526315,0.0,54b57c5c9598aea5959dc1d457538d17aed95cdc50dfee6d7cb48c14e36f841b
locked,breast_cancer_wisconsin,single_model,synthetic_sensor_failure,0.6,shadow,2,0.9473684210526315,0.0,970a225719ac27e869038a4437edb2aca9f31ae52661f5dc306440746da132e5
locked,breast_cancer_wisconsin,mean_ensemble,synthetic_sensor_failure,0.6,shadow,2,0.9298245614035088,0.0,5de5e4d6fd499997b5ff6efe9db042c408110d5fc3bd59bdbb21ad812ddfc3ec
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.6,shadow,2,0.9473684210526315,0.0,73222d3533c8b021c9636c5aab8532a9cb86576dbe4a42b41b405dd95e4963b4
locked,breast_cancer_wisconsin,veto_mavs,synthetic_sensor_failure,0.6,shadow,2,0.9298245614035088,0.0,3c4fe8ba4d98d1fbf49f0f1525ded494ddc371b063ac56d1f5b52565dc304800
locked,breast_cancer_wisconsin,pure_mavs_gc,synthetic_sensor_failure,0.6,shadow,2,0.9473684210526315,0.0,24506ffb65ade85fc6693003cb7e62dbca0a05d24606fbf333e928d3975e51f6
locked,breast_cancer_wisconsin,single_model,synthetic_sensor_failure,0.8,primary,3,0.8421052631578947,0.0,1445734e90b1c24ad93889a579cc07b58c0df84177c15e3a2e586ccc337a5743
locked,breast_cancer_wisconsin,mean_ensemble,synthetic_sensor_failure,0.8,primary,3,0.9122807017543859,1.232595164407831e-32,55b322b5df990598498bb36714d8dadd80464e73b704d8c0542000a1c1849ed7
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.8,primary,3,0.8421052631578947,0.0,cebc4185376335f71244c0a7ad2737ccd4c28633090a5dd72c69c74d6d4a57fb
locked,breast_cancer_wisconsin,veto_mavs,synthetic_sensor_failure,0.8,primary,3,0.9122807017543859,1.232595164407831e-32,c1e9b0919c5ecd9088cc2ef91e32ce468d33cfbc7d08f81d86aef310ba9f1df5
locked,breast_cancer_wisconsin,pure_mavs_gc,synthetic_sensor_failure,0.8,primary,3,0.8947368421052632,0.0,91e885ab4437e8f39f912f64fa93c5b3d1dc01cd3da6f021ba2d7144b6f3aaed
locked,breast_cancer_wisconsin,single_model,synthetic_sensor_failure,0.8,shadow,2,0.8421052631578947,0.0,842e3f26446f8e16c380f30c47e36d3c18b572da2cb257fe954f46a03fe89ebb
locked,breast_cancer_wisconsin,mean_ensemble,synthetic_sensor_failure,0.8,shadow,2,0.9122807017543859,0.0,af8c24e2d1dff306853ce3faf18b7d0338379805dee703383822431361dfc4e0
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.8,shadow,2,0.8421052631578947,0.0,413f2b2bc1b421c088489c2a77888ad2bf424e3cb9b9cacee1e38ce9061afb37
locked,breast_cancer_wisconsin,veto_mavs,synthetic_sensor_failure,0.8,shadow,2,0.9122807017543859,0.0,104007a0bd6b9c52b4aac109de9e1bc5941003c3dd69ea73b8f2967b4a694b8a
locked,breast_cancer_wisconsin,pure_mavs_gc,synthetic_sensor_failure,0.8,shadow,2,0.8947368421052632,0.0,1f5424ae9b5c4d0721dfea680a4916fb1229f953cc7acdc7f132d92b5ad93cc7
locked,breast_cancer_wisconsin,single_model,synthetic_sensor_failure,1.0,primary,3,0.631578947368421,0.0,8996a2bc65c4071246980d2ecee0aca48bb76b600acb9e2e1a373e6b2a782827
locked,breast_cancer_wisconsin,mean_ensemble,synthetic_sensor_failure,1.0,primary,3,0.631578947368421,0.0,b330bf77ccc6de988d1e543fd1a76159f7fed1661df7c0e36b3ca981e5f6c699
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,1.0,primary,3,0.631578947368421,0.0,38f3a8fef0e25df979885eb0e08ce6bb8bbec58f397cedd3d60fdf7809e418b5
locked,breast_cancer_wisconsin,veto_mavs,synthetic_sensor_failure,1.0,primary,3,0.631578947368421,0.0,061d921f0ab3b33041312f94d5ed30a29d41c8a35cb82571730e4e4bae8809eb
locked,breast_cancer_wisconsin,pure_mavs_gc,synthetic_sensor_failure,1.0,primary,3,0.631578947368421,0.0,5f473c6f39e39d03202b0258e75787504248e512b8f58e50dadf6dd7ee2aab98
locked,breast_cancer_wisconsin,single_model,synthetic_sensor_failure,1.0,shadow,2,0.631578947368421,0.0,c7552acfd5e2b39de508fb3cec94aef4f454e83562b2966c0538f77df92f1288
locked,breast_cancer_wisconsin,mean_ensemble,synthetic_sensor_failure,1.0,shadow,2,0.631578947368421,0.0,b0fda985357b5fec9cc0d5ba4bf26ad4f02022af8b2a9273e972a1e6af210594
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,1.0,shadow,2,0.631578947368421,0.0,8b24892832343f5d30b868dfbaf1d7d35becf80cb8535ffc11eca413b640c4e4
locked,breast_cancer_wisconsin,veto_mavs,synthetic_sensor_failure,1.0,shadow,2,0.631578947368421,0.0,779686a5611171bbb5011e17d870db8d5392fa889fa905957dbceba3eeee00cf
locked,breast_cancer_wisconsin,pure_mavs_gc,synthetic_sensor_failure,1.0,shadow,2,0.631578947368421,0.0,c7988a7f4f11aded45769fa23b12a7831cddafa524cf4a70bcdd0f9bd7d8a319
locked,breast_cancer_wisconsin,single_model,specialist_failure,0.0,primary,3,0.9649122807017544,0.0,2e00e3bd40e364132bc16ee23e1f6ca03094a6bd6e65811b3c30307ea3ec1e87
locked,breast_cancer_wisconsin,mean_ensemble,specialist_failure,0.0,primary,3,0.9473684210526315,0.0,d5cb7277fc2005c0262e149cdc0182525a2eb25eccd29321edd3c1637a5ffe19
locked,breast_cancer_wisconsin,static_weighted_ensemble,specialist_failure,0.0,primary,3,0.9649122807017544,0.0,aad94dd44db234ac9c79e390c2a306240adad9cb58fa6a23d81dfdc26ee06bf0
locked,breast_cancer_wisconsin,veto_mavs,specialist_failure,0.0,primary,3,0.9473684210526315,0.0,b2ae86d83050fa51d5c5b6efbc11ba5275038aaac605c7688be93703da921585
locked,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,0.0,primary,3,0.9473684210526315,0.0,c5c6d3587f2435571ffd91a3bd31772da2bef047ff680568f50a1bb0535d9818
locked,breast_cancer_wisconsin,single_model,specialist_failure,0.0,shadow,2,0.9649122807017544,0.0,847e91dcec062f354c686712bf5cf7f807d41f162aad42586b260c14ca177f07
locked,breast_cancer_wisconsin,mean_ensemble,specialist_failure,0.0,shadow,2,0.9473684210526315,0.0,0ad13da6e00468368e17d67dfd01bb0b235a7da9bda41e70879b66ca7f85874a
locked,breast_cancer_wisconsin,static_weighted_ensemble,specialist_failure,0.0,shadow,2,0.9649122807017544,0.0,af163f66087a54f70ab3b7552dfd90ff88e8a1471c3fcc48d9bc8d480c3b07f2
locked,breast_cancer_wisconsin,veto_mavs,specialist_failure,0.0,shadow,2,0.9473684210526315,0.0,1c196e49ba8f3d00a5094e8de084cfbf6529c396ce57a7fe4eee678317760edd
locked,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,0.0,shadow,2,0.9473684210526315,0.0,66b7f76a3bebde3b7a446ca6c5dad51dbd91f3ce0dcf2e1989fd1b2c28140884
locked,breast_cancer_wisconsin,single_model,specialist_failure,0.05,primary,3,0.9649122807017544,0.0,6e0f1ae8d024f968123eab1366df83cf76f9e61d9cee23ba2855b2cb301bc329
locked,breast_cancer_wisconsin,mean_ensemble,specialist_failure,0.05,primary,3,0.9298245614035088,1.232595164407831e-32,a7300e828a7866f692e9635c14a48bd73553f8a3284010d0fc03660dc2507b0c
locked,breast_cancer_wisconsin,static_weighted_ensemble,specialist_failure,0.05,primary,3,0.9649122807017544,0.0,f9b57094bd37dbc76b4ab1e7906a70230e4e670ba87037294e5e17afcb888661
locked,breast_cancer_wisconsin,veto_mavs,specialist_failure,0.05,primary,3,0.9298245614035088,1.232595164407831e-32,57855c569d0ee160296dd4488f0307bf520f74e41d1fbc6b1f1f7b6190e44331
locked,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,0.05,primary,3,0.9298245614035088,1.232595164407831e-32,a17b68f713378ae6e2860b2e494dca4711321a457dee7566042eb6befb9434a3
locked,breast_cancer_wisconsin,single_model,specialist_failure,0.05,shadow,2,0.9649122807017544,0.0,5b5baace0452b7c7c199101ab3878506514d7f71bb31d18244975bc044921cf2
locked,breast_cancer_wisconsin,mean_ensemble,specialist_failure,0.05,shadow,2,0.9298245614035088,0.0,1a2b881708470f325c61ab319fcd1360e2c0b1d6b829cc2de8af84655cb1a9f7
locked,breast_cancer_wisconsin,static_weighted_ensemble,specialist_failure,0.05,shadow,2,0.9649122807017544,0.0,038327ad16183e0cb9bdd663087948b73bc20828ef03ba3e76bfd8c23a07a7f1
locked,breast_cancer_wisconsin,veto_mavs,specialist_failure,0.05,shadow,2,0.9298245614035088,0.0,99376fa373595b93fb47c257c562a03bd5109c15b8d39fa7523a26be055bc755
locked,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,0.05,shadow,2,0.9298245614035088,0.0,16c5e7ac38e81034a01fb404d4bdd94fdeb923d2c0f0bbbebeabff1a65c7af42
locked,breast_cancer_wisconsin,single_model,specialist_failure,0.1,primary,3,0.9649122807017544,0.0,81fe800fc909e517ec9769959fcd0ecdce7cded3b63252eb1f2ddd9a26591d9a
locked,breast_cancer_wisconsin,mean_ensemble,specialist_failure,0.1,primary,3,0.9298245614035088,1.232595164407831e-32,7bb7c75d063503e8116d7379df9ea18abfebfa4a1467d7877f6b450bb7b5f507
locked,breast_cancer_wisconsin,static_weighted_ensemble,specialist_failure,0.1,primary,3,0.9649122807017544,0.0,745a6ea31ee136f7e47447c0cbad2edbdf9f4b77538d217e568c2d7dd0bda4b1
locked,breast_cancer_wisconsin,veto_mavs,specialist_failure,0.1,primary,3,0.9298245614035088,1.232595164407831e-32,606b84b65001b0d67bdfb69c4993fd3f054373eec0917707e28ac1d58e76b995
locked,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,0.1,primary,3,0.9298245614035088,1.232595164407831e-32,295d114dfce355b14aa20b183a3a371251a5c19975e1cea71256b9b7ed1d1456
locked,breast_cancer_wisconsin,single_model,specialist_failure,0.1,shadow,2,0.9649122807017544,0.0,2c4989a561148a3fa2e3a178689a9e2ffb00fca8f094216287529b73b096026f
locked,breast_cancer_wisconsin,mean_ensemble,specialist_failure,0.1,shadow,2,0.9298245614035088,0.0,b681e4db75a24a6fc7caf7b431bfa1fcf7a956aaf862195cbba475926f1eb879
locked,breast_cancer_wisconsin,static_weighted_ensemble,specialist_failure,0.1,shadow,2,0.9649122807017544,0.0,b8c78be80bce9da8d9969fde389ddefde3780a7b2fd48e30f5e3c2cbacefda89
locked,breast_cancer_wisconsin,veto_mavs,specialist_failure,0.1,shadow,2,0.9298245614035088,0.0,5fa907d4ebe6a226e9ed7fa259a001dede3a8162c78a86f2713c7678e4bc4e84
locked,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,0.1,shadow,2,0.9298245614035088,0.0,fe2848b9c019b4d52c616d4a253b3d536bec997bf5a6e5eb534c1e2cec2d6d4f
locked,breast_cancer_wisconsin,single_model,specialist_failure,0.2,primary,3,0.9649122807017544,0.0,e236d9004375f9d0de8246df5f68cd7f880f830a490037cac47d865237f17bd6
locked,breast_cancer_wisconsin,mean_ensemble,specialist_failure,0.2,primary,3,0.9298245614035088,1.232595164407831e-32,6492ec209d378c3d7499416d0ccfac2ffb1d0c57da33844fc9946e2a8c16c240
locked,breast_cancer_wisconsin,static_weighted_ensemble,specialist_failure,0.2,primary,3,0.9649122807017544,0.0,4c241a1954bc59abe72c8fd64bde754b367800701d15bd8ffba558e10d7d34a9
locked,breast_cancer_wisconsin,veto_mavs,specialist_failure,0.2,primary,3,0.9298245614035088,1.232595164407831e-32,ec7bdb6ab256f9a8946bada0adc79d9f9807667e8b625f98e6e2599a5935473b
locked,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,0.2,primary,3,0.9298245614035088,1.232595164407831e-32,4d483aa444ed62269a1c3551c79357f8655600b0a016ecb059a2bf5ed1c79f42
locked,breast_cancer_wisconsin,single_model,specialist_failure,0.2,shadow,2,0.9649122807017544,0.0,fbe08a1753eff245f31308d365c32d4336472bd1f03a30c9a9904b03406a61b0
locked,breast_cancer_wisconsin,mean_ensemble,specialist_failure,0.2,shadow,2,0.9298245614035088,0.0,c57cb4d0ab7aa36b0253bd87bfac9181620a553dedc173d98ab64a5feb2e94dd
locked,breast_cancer_wisconsin,static_weighted_ensemble,specialist_failure,0.2,shadow,2,0.9649122807017544,0.0,dd4071b9f1c43d8ae3f0e617f1cdd4ea074d5a39aea3377b2f4beb8cce9cd56b
locked,breast_cancer_wisconsin,veto_mavs,specialist_failure,0.2,shadow,2,0.9298245614035088,0.0,ae122584d6e9dfc83976be7c3820377fd90f2606f9d6596688c4ef90e0f906cb
locked,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,0.2,shadow,2,0.9298245614035088,0.0,c44309c073da0ea4deab4c2054590b295c344331676b0be52c54be0e7a4cff02
locked,breast_cancer_wisconsin,single_model,specialist_failure,0.4,primary,3,0.9649122807017544,0.0,d31a716bb6f65c6dbb055b6a4fb0d0e05a721eb1d1481fe328620048d95b1a8c
locked,breast_cancer_wisconsin,mean_ensemble,specialist_failure,0.4,primary,3,0.9649122807017544,0.0,5490ad8992354db9576e7e3dcbc10203bfdb71447ed9c70cae906749d4abe782
locked,breast_cancer_wisconsin,static_weighted_ensemble,specialist_failure,0.4,primary,3,0.9649122807017544,0.0,2c381be7655af7d05d6d9eaba833e3a75d6896d73a2b7b327c244ff1779e55e9
locked,breast_cancer_wisconsin,veto_mavs,specialist_failure,0.4,primary,3,0.9649122807017544,0.0,0890afa912bac41f3a73a40ce325cc78ebbb2d84c9b31ac51d0ba40abbaf2dc7
locked,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,0.4,primary,3,0.9473684210526315,0.0,bf5df8fb885fbb7739a3455493cb796724ebfe26627e2356652f23b256c3c37d
locked,breast_cancer_wisconsin,single_model,specialist_failure,0.4,shadow,2,0.9649122807017544,0.0,5ddce25b8890eb68565d29c0931b46adcf62d98f8eecd76e62c42f00312282c4
locked,breast_cancer_wisconsin,mean_ensemble,specialist_failure,0.4,shadow,2,0.9649122807017544,0.0,98ef97e0da5d3fb45c5d885bf55deb17ce5d2ed18aa854a79a6d932a82afc2ee
locked,breast_cancer_wisconsin,static_weighted_ensemble,specialist_failure,0.4,shadow,2,0.9649122807017544,0.0,9097e2f1e40d9f1fb7c4b2e1091fd5f0a76b82ffbef5b461c2d695d591041d53
locked,breast_cancer_wisconsin,veto_mavs,specialist_failure,0.4,shadow,2,0.9649122807017544,0.0,e28a2832f0f0070fcad983d3c54d9a2069ce9f195dc232faa990c30be8bd416b
locked,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,0.4,shadow,2,0.9473684210526315,0.0,90f4ffc9a69e3e11bc37fc338b88fb9e3a09e122a5caa94864c8cdfb747d2527
locked,breast_cancer_wisconsin,single_model,specialist_failure,0.6,primary,3,0.9649122807017544,0.0,b1b321320f8cad724069611fc824cdc8a1f2482cce94bd220e7762edc1431cde
locked,breast_cancer_wisconsin,mean_ensemble,specialist_failure,0.6,primary,3,0.9649122807017544,0.0,4e5af54c0e1ae8e63f8bc297a296794eac38c27b2c456e737f68a589ac4025f4
locked,breast_cancer_wisconsin,static_weighted_ensemble,specialist_failure,0.6,primary,3,0.9649122807017544,0.0,33e6487941f9b0dfcb782ef11dd79b6c35bd6b5c495dcb6d44a77913280d5052
locked,breast_cancer_wisconsin,veto_mavs,specialist_failure,0.6,primary,3,0.9649122807017544,0.0,34d189ed9a088701a7753686d4a63d9d6f13843e9cd7912bab588d644e794057
locked,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,0.6,primary,3,0.9473684210526315,0.0,8b04649e0e62f22e46f9b325a8e8f708d50b93e1ff02e49b8e535ae2c5358ee7
locked,breast_cancer_wisconsin,single_model,specialist_failure,0.6,shadow,2,0.9649122807017544,0.0,c8411a8d04345a355d611477a5e421b3d37d7da35abde29357d5fd4dba7bcd23
locked,breast_cancer_wisconsin,mean_ensemble,specialist_failure,0.6,shadow,2,0.9649122807017544,0.0,72cf55e96f1d6db56710590410df72dd2c02af41c552e13154964776fb872505
locked,breast_cancer_wisconsin,static_weighted_ensemble,specialist_failure,0.6,shadow,2,0.9649122807017544,0.0,cc515b50a04ce0a0da300ff063f38910f71f82d342d95df058b88bb574b22df6
locked,breast_cancer_wisconsin,veto_mavs,specialist_failure,0.6,shadow,2,0.9649122807017544,0.0,484a5093078a03269636b9040122bfb3b6bfcfe051ce9540905937b489da1538
locked,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,0.6,shadow,2,0.9473684210526315,0.0,1b628cb82b2b40a8f6a8dcb6e553daa21b0088de9556d22c8b7601bb0177cdad
locked,breast_cancer_wisconsin,single_model,specialist_failure,0.8,primary,3,0.3684210526315789,0.0,879d9b6584f0c65e99b539b407fd7870fcbe5addeb77867eb575954ec246f228
locked,breast_cancer_wisconsin,mean_ensemble,specialist_failure,0.8,primary,3,0.3684210526315789,0.0,6c6248cb7b2949a1f494091f6b75685a93ef3439f267b4d4625a2b0df9b5f014
locked,breast_cancer_wisconsin,static_weighted_ensemble,specialist_failure,0.8,primary,3,0.3684210526315789,0.0,7a247e1c803babe5b7c8f95207c959c0f023cb47e0e2747f3e787c6a2c1f3a92
locked,breast_cancer_wisconsin,veto_mavs,specialist_failure,0.8,primary,3,0.3684210526315789,0.0,9667473bd18e66b34c89e95bd5c95999677d28e221e5a302d3d6147bb4f43c26
locked,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,0.8,primary,3,0.631578947368421,0.0,324d464e5fd1263e9152d79769ce3b4297f340a4f6e9a67f6e1a00f09c50d915
locked,breast_cancer_wisconsin,single_model,specialist_failure,0.8,shadow,2,0.3684210526315789,0.0,01baec246b5959b3e7ee8b60fa1b7fb89fb35ef2e47d0e92d2e86f92d9016d14
locked,breast_cancer_wisconsin,mean_ensemble,specialist_failure,0.8,shadow,2,0.3684210526315789,0.0,045b12b8d15f943bf77b75ca05aac9138fe2ddf4d74bdf4566bc84e241404a50
locked,breast_cancer_wisconsin,static_weighted_ensemble,specialist_failure,0.8,shadow,2,0.3684210526315789,0.0,daae692a8d63e89ea9fc3dc229f1c15d0598278e5cd1599205dca306d582ecc8
locked,breast_cancer_wisconsin,veto_mavs,specialist_failure,0.8,shadow,2,0.3684210526315789,0.0,7271fca49a43a912242b15e0668c055a9a2bae4753c5d2771d901140849a64b5
locked,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,0.8,shadow,2,0.631578947368421,0.0,5592164932912ca2f2fda4615995a7e45aab1090d5e3a8caf6ab99b23c977dbd
locked,breast_cancer_wisconsin,single_model,specialist_failure,1.0,primary,3,0.3684210526315789,0.0,e5663a7d05c143fd4e72945466b0742db375c052082f789400477d8f438c1eb8
locked,breast_cancer_wisconsin,mean_ensemble,specialist_failure,1.0,primary,3,0.3684210526315789,0.0,37433bcfedc1be47c8f18396f8f917925d09767b5909f6534381c565bacf9b47
locked,breast_cancer_wisconsin,static_weighted_ensemble,specialist_failure,1.0,primary,3,0.3684210526315789,0.0,375092f7532d1e0b11febd077eba4c06cef052c3fb15395ddce982e4ae7fcaf1
locked,breast_cancer_wisconsin,veto_mavs,specialist_failure,1.0,primary,3,0.3684210526315789,0.0,9ac066cfd5f0a1e9be3d692deae0ebf5b5aa550444db7d79d70a0d565d130f43
locked,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,1.0,primary,3,0.631578947368421,0.0,e17adc46576c921e48a6a58d87b4b4484f2dfa3adfcddf7771714d206ef96600
locked,breast_cancer_wisconsin,single_model,specialist_failure,1.0,shadow,2,0.3684210526315789,0.0,5e2f28839bb928dbbeda83e21224455cd9a6d661a3b7dffe31fe55c21f7495ff
locked,breast_cancer_wisconsin,mean_ensemble,specialist_failure,1.0,shadow,2,0.3684210526315789,0.0,5edc4c84e4e0c7c53744ee0029e916cccb0d9b39c0a3a72a552c8e0563378640
locked,breast_cancer_wisconsin,static_weighted_ensemble,specialist_failure,1.0,shadow,2,0.3684210526315789,0.0,629bc4ded217e2bc8c9441709df4ab5a7cb2d5c07b34af2d148193a5aa0afccc
locked,breast_cancer_wisconsin,veto_mavs,specialist_failure,1.0,shadow,2,0.3684210526315789,0.0,3c1aebb7d8d8b79715496638f2fa9e8e856dd93b1a840a58221c4666684c3124
locked,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,1.0,shadow,2,0.631578947368421,0.0,3bc48017bf658c0b7ecab1c5ac76a06f72d57ce37ba154f8aeab2ef9eb02b18d
locked,adult_income,single_model,feature_noise,0.0,primary,3,0.8632268632268633,0.0,cc3469264cdf7f84d2a30fe288186dcff5b3273df88f7b8d81e915b746e73ea9
locked,adult_income,mean_ensemble,feature_noise,0.0,primary,3,0.8634316134316135,0.0,fd367b618a97ec0978c106586b02eae3cb076ef0d28ec2d733681b456e96ebbb
locked,adult_income,static_weighted_ensemble,feature_noise,0.0,primary,3,0.8632268632268633,0.0,1787b95e879111ffa16e340783b9464e48af73ac91c3ae864f99242fc422f739
locked,adult_income,veto_mavs,feature_noise,0.0,primary,3,0.8634316134316135,0.0,69dba24b3bfebbdde51be11cf53783ebbbeeee58259b3645c2e3705ab9d4525b
locked,adult_income,pure_mavs_gc,feature_noise,0.0,primary,3,0.8607698607698607,0.0,9f83ef431a77d3df7b4a22569dd685a0689f58efb08622006f56ede44b394967
locked,adult_income,single_model,feature_noise,0.0,shadow,2,0.8632268632268633,0.0,d01fc153bdedde57ec6aaf56c65695dd83d897b2ec90be962dbcd93da4897c1f
locked,adult_income,mean_ensemble,feature_noise,0.0,shadow,2,0.8634316134316135,0.0,ea0239d9edad5d4e88258a4683af7c4b6a5140d437968658aecf2e76e8e4eee8
locked,adult_income,static_weighted_ensemble,feature_noise,0.0,shadow,2,0.8632268632268633,0.0,c5fc444bfc84e519df23f9eaa27eae8ed798295c476186778cfc6b517c5e98fa
locked,adult_income,veto_mavs,feature_noise,0.0,shadow,2,0.8634316134316135,0.0,ace367bc9b849fd7f0f6cee555014e7ea452b978208cbe82c601495d6e23527c
locked,adult_income,pure_mavs_gc,feature_noise,0.0,shadow,2,0.8607698607698607,0.0,f7ec310c30e940b42ca63779e8adb3786eee0564efa72102d1b206de33b4e087
locked,adult_income,single_model,feature_noise,0.05,primary,3,0.8622713622713623,1.7700672901325992e-07,5dc45205ee741b80b27dd61476fb5a890e15802e79af2b6f41887af407e2522a
locked,adult_income,mean_ensemble,feature_noise,0.05,primary,3,0.8631586131586132,6.521300542596312e-08,9114aa091a587699b35a2baee347cb4eaae227a216e84b87eabe3e5327085b2d
locked,adult_income,static_weighted_ensemble,feature_noise,0.05,primary,3,0.8628856128856128,4.844394688784663e-07,33938624ff9e151491456f8b3b9db8a17b7ce4379a99c5b6b46b1fa0a2af60b2
locked,adult_income,veto_mavs,feature_noise,0.05,primary,3,0.8631586131586132,6.521300542596312e-08,24dfe2cec7789db619ce0960b63937f2ffeb06727194bc50c844042106dd0ce0
locked,adult_income,pure_mavs_gc,feature_noise,0.05,primary,3,0.8607698607698607,1.9563901627785907e-07,4baddcee09c9635a2fa14ae155cd5269110cd903249c9a5823f0a31c282870c4
locked,adult_income,single_model,feature_noise,0.05,shadow,2,0.8632268632268633,0.0,4f0b29952bed3fcc474d5102996de72794898f9ec6ae687d0ca2f4f801d5e23d
locked,adult_income,mean_ensemble,feature_noise,0.05,shadow,2,0.8634316134316135,4.1922646345245776e-08,790d685f1fa60ff2fe23fe0c02794f083492212ea7706f85ca4f8cc78bce932c
